BusStationName,Latitude,Longitude
"Adakamaranahalli,ADAKAMARANAHALLI,BESIDE FRIENDS MOBILES",13.064827,77.443368
"Machanayakanahalli,MACHONAYAKANAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.145006,77.380141
"Narayana Rao Palya,IN FRONT OF OVER HEAD TANK",13.141481,77.38097
"Papabhovipalya,PAPABOVIPALYA,OPPOSITE OF LAKSHMINARAYANA TEMPLE",13.137091,77.377863
"Dinnepalya,BESIDE OPEN AREA",13.13387,77.37346
"Veeranjanapura,VEERANANJIPURA,IN FRONT OF GANGASANDRAMMA TEMPLE",13.130687,77.368446
"Papabhovipalya Cross,VEERANANJIPURA,BESIDE OPEN AREA",13.12839,77.367468
"Bommanahalli,BOMMANAHALLI,BESIDE OPEN AREA",13.121334,77.368455
"KBD Factory,IN FRONT OF K.B.D. FACTORY",13.117262,77.372312
"Nelmangala Bypass,NELAMANGALA,IN FRONT OF M.K. AUTOMOBILES",13.098182,77.386167
"Pillahalli colony,PILLAHALLI,IN FRONT OF RUDRESHWARA HOTEL",13.104228,77.433987
"Pillahalli,PILLAHALLI,IN FRONT OF YELLAMMA TEMPLE",13.102775,77.428965
"Bhakthana Palya,BHAKTANAPALYA,IN FRONT OF MARAMMA TEMPLE",13.100204,77.410536
"Vajarahalli,VAJARAHALLI,IN FRONT OF RESIDENTIAL AREA",13.101147,77.405451
"Mylanahalli,MYLANAHALLI,IN FRONT OF GOVT. HOSPITAL",13.133697,77.399105
Mylanahalli Cross,13.12785,77.39832
"Garments,MYLANAHALLI,IN FRONT OF TEXPORT GARMENTS FACTORY",13.122329,77.393769
"Basavanahalli Mylahhali,BASAVANAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.110426,77.388269
"Renuka Nagar,NELAMANGALA,IN FRONT OF LAKSHMI VENKATESHWARA BAKERY",13.105648,77.388181
"Hunasemara Nelamangala,NELAMANGALA,IN FRONT OF SURYA MEDICALS",13.100384,77.390929
"Guruvanahalli,GURUVANAHALLI,IN FRONT OF ANJANEYA TEMPLE",13.049937,77.361836
"Karekallu Cross,OPPOSITE OF RIMA TRASNFORMER FACTORY",13.06596,77.36065
"Bommashetta Halli,BOMMASHETTIHALLI,IN FRONT OF MARAMMA TEMPLE",13.130723,77.419015
"Bommashetty Halli,BESIDE OPEN AREA",13.125826,77.416775
"Mylanahalli Cross,MYLANAHALLI,BESIDE OPEN AREA",13.1271,77.398397
"Yentaganahalli,YANTAGANAHALLI,BESIDE ASHA KIRAN AYURVEDIC HOSPITAL",13.061582,77.342173
"Mahadevapura,MAHADEVAPURA,IN FRONT OF MANJUNATAHA HOTEL",13.066667,77.319543
"Thyamagondlu,THYAMAGONDLU,IN FRONT OF PANCHAYAT OFFICE",13.215602,77.302292
"Kere Kodi,BESIDE OPEN AREA",13.214707,77.309414
"Subramanya Nagara,OPPOSITE OF PETTY SHOP",13.211734,77.312679
"Gundenahalli Cross,BESIDE OPEN AREA",13.206564,77.315967
"Kallaghatta,KALALASANDRA,IN FRONT OF MILK DAIRY",13.195621,77.321069
"Arevesandra gate ,ARAVESANDRA,OPPOSITE OF PETTY SHOP",13.184981,77.325165
"Jakkanahalli Cross,JAKKANAHALLI,IN FRONT OF HOTEL DEEPU",13.165604,77.334398
"TBegur,T.BEGURU,BESIDE OPEN AREA",13.150092,77.339519
"Thonachaguppe,TONACHIKUPPE,BESIDE OPEN AREA",13.142092,77.347774
"Budihal Gate,BESIDE OPEN AREA",13.131221,77.358991
"Kanegowdanahalli,KANEGOWDANAHALLI,IN FRONT OF MARAMMA TEMPLE",13.129675,77.384621
"Islampura,ISLAMPURA,IN FRONT OF BHARAT ELECTRICALS",13.121896,77.385321
"Lakkenahalli,LAKKENAHALLI,BESIDE ASHWATHA KATTE",13.044648,77.392712
"Byregowdanahalli Cross,BYRE GOWDANAHALLI CROSS,BESIDE SRI GANGADHARESHWARA PROVISION STORE",13.059275,77.393804
"Bairegowdana Halli Colony,BYRE GOWDANAHALLI COLONY,BESIDE PETTY SHOP",13.064337,77.393694
"Ittige Factory,BESIDE BRICK FACTORY",13.06842,77.394605
"Mallapura Gate,NELAMANGALA,BESIDE PETTY SHOP",13.072729,77.393637
"Lakshmi Devastana Nelamangala,NELAMANGALA,BESIDE OPEN AREA",13.07838,77.392712
"Siddaganga College,NELAMANGALA,BESIDE SHREE SIDDA GANGA FIRST GRADE COLLEGE",13.082794,77.392823
"Nelamangala Court,NELAMANGALA,BESIDE COURT",13.088025,77.393789
"Sondekoppa Bypass,NELAMANGALA,BESIDE OPEN AREA",13.092367,77.394775
"Ramadevanahalli,RAMADEVANAHALLI,IN FRONT OF ESHWARA TEMPLE",13.189779,77.432598
"Kannamangala Gate,KANNAMANGALA,IN FRONT OF MANJUNATHA PROVISION STORE",13.190612,77.419901
"Guttepalya,GUTTEPALYA,BESIDE OPEN AREA",13.167251,77.411581
"Railway Gollahalli,RAILWAY GOLLAHALLI,IN FRONT OF PUTTESHWARA PROVISION STORE",13.150553,77.41187
"Vajrakatte Palya,IN FRONT OF MILK DAIRY",13.157841,77.381375
"BolaMaranahalli,BOLAMARANAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.159439,77.397917
"Byrashettyhalli,BYRASHETTIHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.156493,77.403546
"Byranayakana Halli College,BYRANAKANAHALLI,IN FRONT OF SHIVAKUMARA SWAMIJI POLYTECHNIC COLLEGE",13.207213,77.378874
"Byranayakana Halli Railway Bridge,BYRANAKANAHALLI,IN FRONT OF JYOTHI SWEETS",13.194624,77.381804
"Chikkanahalli,CHIKKANAHALLI,IN FRONT OF ANGANAWADI KENDRA",13.183745,77.384358
"Chikkanahalli Bande,CHIKKANAHALLI BANDE,IN FRONT OF PROVISION STORE",13.179473,77.39022
"Thyagadahalli,THAYADAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.174384,77.394894
"Betta Halli Palya,BETTAHALLI PALYA,BESIDE OPEN AREA",13.164582,77.394338
"Kannamangala,KANNAMANGALA,OPPOSITE OF ARALIKATTE",13.196405,77.410432
"Arjuna Bettahalli,ARJUNA BETTAHALLI,IN FRONT OF BASAVANNA TEMPLE",13.159782,77.41891
"Goravanahalli,GORAVANAHALLI,BESIDE OPEN AREA",12.979297,77.344217
"KHB Colony,GORAVANAHALLI,BESIDE OPEN AREA",12.982465,77.346551
"Handhigutte,HANDIGUNTE,BESIDE OPEN AREA",12.986982,77.347862
"Rangappana Palya,RANGAYYANA PALYA,BESIDE OPEN AREA",12.992822,77.349425
"Leelavathi Estate,OPPOSITE OF LEELAVATHI ESTATE",13.000915,77.349852
"Tore Kempahalli,THOREKEMPANAHALLI,IN FRONT OF MILK DAIRY",13.119889,77.330303
"Byrasandra,BYRASANDRA,IN FRONT OF ANJANEYA TEMPLE",13.109725,77.32935
"Jogi Palya Gate,BESIDE OPEN AREA",13.104608,77.328539
"Hosapalya,IN FRONT OF WATER TANK",13.099597,77.327405
"Hosapalya Gate,BESIDE OPEN AREA",13.095988,77.325816
"Mudla Palya,IN FRONT OF VEERANJANEYA SWAMY TEMPLE",13.095089,77.332522
"Thore Palya Gate,BESIDE OPEN AREA",13.094858,77.33839
"HanumantheGowdana Palya,HANUMANTHE GOWDANA PALYA,OPPOSITE OF MILK DAIRY",13.093462,77.343905
"Yelachagere Cross,YELACHAGERE,BESIDE OPEN AREA",13.092763,77.359349
"Kempalingana Halli,KEMPALINAGANAHALLI,IN FRONT OF PROVISION STORE",13.094643,77.374671
"Chikkamaranahalli,CHIKKAMARANAHALLI,IN FRONT OF ANJANEYA TEMPLE",13.090401,77.323203
"Chikkamarana Halli Colony,CHIKKAMARANAHALLI COLONY,IN FRONT OF WATER TANK",13.096593,77.322593
"HOSAPALYA GATE,HOSAPALYA GATE,IN FRONT OF PETTY SHOP",13.095953,77.32568
"Yelachagere,YELACHAGERE,IN FRONT OF BASAVANNA TEMPLE",13.103811,77.348404
"Hemapura,HEMAPURA,IN FRONT OF GANESHA TEMPLE",13.123479,77.280888
"Rangenahalli,RANGENAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL",13.113133,77.284981
"Bittasandra,BITTASANDRA,BESIDE OPEN AREA",13.107926,77.287489
"BITTASANDRA COLONY,BITTASANDRA COLONY,BESIDE OPEN AREA",13.105877,77.294248
"Kuppemala,KUPPEMALA,IN FRONT OF REVANNA SIDDESHWARA HOTEL",13.105743,77.299648
"KALLI PALYA,KALLI PALYA,IN FRONT OF WATER TANK",13.105396,77.30442
"KAMBADA KALLU,KAMBADA KALLU,BESIDE OPEN AREA",13.099821,77.311236
"Chikkamarana Halli Colony,CHIKKAMARANAHALLI COLONY,IN FRONT OF RESIDENTIAL",13.096679,77.322752
"Yennigere,YENNIGERE,IN FRONT OF POST OFFICE",13.094454,77.300309
"Kuppemala,KUPPEMALA,IN FRONT OF GAJENDRA STORE",13.105608,77.299659
"Bittasandra,BITTASANDRA,IN FRONT OF FLOUR MILL",13.107523,77.286744
"Jodi Ragi Thimmasandra,JODI THIMMASANDRA,IN FRONT OF MARAMMA TEMPLE",13.204935,77.420367
"Mallara Banavadi,MALLARABANAWADI,IN FRONT OF ARALI KATTE",13.07415,77.380037
"Hanchipura,HANCHIPURA,IN FRONT OF ARALI KATTE",13.067085,77.372218
"Doddabidarakallu,DODDABIDRA KALLU,BESIDE VINAYAKA BAKERY & SWEETS",13.035932,77.493627
"Sri Shaneshwara Swamy Temple,BESIDE SHANESHWARA TEMPLE",13.038118,77.493822
"Venugopal Nagara,VENUGOPALA NAGARA,BESIDE OPEN AREA",13.039757,77.49405
"Rockline Studio Rajiv Gandhi Nagara,BESIDE OPEN AREA",13.040609,77.496265
"Nagasandra,NAGASANDRA,BESIDE SRI MARUTHI CAKE CORNER AND CHATS",13.039453,77.500153
"Kammasandra,KAMMASANDRA,BESIDE RESIDENTIAL AREA",13.0344,77.439357
"Kadirenahalli Village,KADIRENAHALLI,BESIDE OPEN AREA",13.041864,77.448271
Lakshmipura,13.037785,77.461177
"Channa Nayakanapalya,CHANNA NAYAKANAPALYA,BESIDE SRI LAKSHMI VENKATESHWARA BAKERY & SWEETS",13.044301,77.485134
"Nagasandra,NAGASANDRA,BESIDE KAVYA DIGITAL STUDIO & COLOUR LAB",13.03937,77.499909
"Hesaraghatta Indo Danish Farm,HASARAGHATTA,BESIDE OPEN AREA",13.162378,77.480832
"Hesaraghatta TB Cross,T.B.CROSS,BESIDE S.R.S.IYENGAR BAKERY",13.130673,77.484475
"TB Stop Tumkur Road,I.I.H.R.HESARAGHATTA,BESIDE OPEN AREA",13.135508,77.491175
"Ivara Kondapura,NARKANDA PURA,BESIDE SHWETHA WOOD WORKS",13.137533,77.494415
"Muthkur Cross Hesaraghatta,MUTHKURU CROSS,BESIDE OPEN AREA",13.142985,77.502372
"Shivakote,SHIVAKOTE,BESIDE OPEN AREA",13.13403,77.514722
"Kurubarahalli Cross,KURUBARAHALLI CROSS,BESIDE OPEN AREA",13.126603,77.519649
"Chikka Byalakere,CHIKKA BYLAKERE,BESIDE OPEN AREA",13.119767,77.521486
"Dodda Byaladakere,DODDABYALA KERE,BESIDE ANJANEYA TEMPLE",13.112617,77.525007
"Meda Agrahara Cross,MEDA AGRAHARA,BESIDE BISMILLA PROVISION STORES",13.101325,77.530664
"Lakshmipura Cross,LAKSHMIPURA,BESIDE MAHALAKSHMI ELECTRICALS",13.092158,77.534038
"Kanksha nagar ,KANSHIRAM NAGARA CROSS,BESIDE OPEN AREA",13.090659,77.538949
"Nethravathi,BEST COLONY,BESIDE RESIDENTIAL AREA",13.0899,77.542461
"Sambhram College,M.S.PALYA,BESIDE SRI DURGA SWEETS",13.088201,77.546781
"MS Palya,MOHAMMAD SAB PALYA,BESIDE STATE BANK ATM",13.081461,77.548341
"Jalahalli East,JALAHALLI EAST,BESIDE OPEN AREA",13.067676,77.544671
"Gangamma Circle,JALAHALLI EAST,BESIDE NEW BAKERY CENTER",13.058093,77.546252
"HMT House,JALAHALLI,BESIDE OPEN AREA",13.054734,77.549178
"BEL Market,JALAHALLI,BESIDE OPEN AREA",13.052099,77.551877
"State Bank BEL Circle,BHARAT ELECTRONICS LIMITED,IN FRONT OF BHARAT ELECTRONICS LIMITED PARK",13.049309,77.5541
"BEL Circle,BHARAT ELECTRONICS LIMITED,IN FRONT OF BHARAT ELECTRONICS LIMITED COMPOUND",13.04553,77.55652
"Gokula,MATHIKERE,OPPOSITE OF VENKATESHWARA SWAMY TEMPLE",13.041279,77.557284
"Mathikere,MATHIKERE,BESIDE DR.SHYAMPRASAD MUKHERJEE FLYOVER ARCH",13.035742,77.557678
"Ramaiah College Mathikere,MATHIKERE,IN FRONT OF GANESHA DARSHINI HOTEL",13.028825,77.561601
"Divanara palya,DIVANRA PALYA, MATHIKERE,OPPOSITE OF SHANIMAHATHMA TEMPLE",13.026176,77.561954
"Yeshwanthpura Tollgate,YESHAWANTHAPURA,OPPOSITE OF KENDRIYA VIDYALAYA",13.018478,77.561234
"Mylappanahalli,MADAPPANAHALLI,BESIDE OPEN AREA",13.148564,77.551863
"Mavallipura,MAVALLIPURA,BESIDE SOCIETY",13.127729,77.528693
"Kakolu,KAKOLU GATE,BESIDE OPEN AREA",13.183956,77.518708
"Seetha Kempanahalli,SEETHA KEMPANAHALLI,BESIDE ANJANEYA TEMPLE",13.171353,77.518657
"Linganahalli,BESIDE OPEN AREA",13.158088,77.523929
"Hesaraghatta Village,HASARAGHATTA,BESIDE OPEN AREA",13.137379,77.480384
"Madhugirihalli,MADHUGIRI HALLI,BESIDE SRI DHARMUNI SWAMY TEMPLE",13.127891,77.507178
"Shivakote,SHIVAKOTE,BESIDE BASAVESHWARA PROVISION STORES",13.133396,77.514818
"Guni Agrahara,GUNI AGRAHARA,BESIDE ANJANEJYA TEMPLE",13.098306,77.525196
"Layout Guniagrahara,GUNI AGRAHARA LAYOUT,BESIDE WATER TANK",13.093289,77.528659
"Lakshmipura Cross,LAKSHMIPURA,BESIDE WATER TANK",13.092148,77.533852
"Muttugadahalli Linganahalli,IN FRONT OF PUJAMMA TEMPLE",13.141251,77.526377
"Madappanahalli,MADAPPANAHALLI,OPPOSITE OF GOVT. MILK DAIRY",13.154043,77.540167
"Madappanahalli Cross,MADAPPANAHALLI,BESIDE OPEN AREA",13.148612,77.551905
"Mylappanahalli Cross,MYLAPPANA HALLI,BESIDE GOVT. PRIMARY SCHOOL",13.136658,77.534949
"Kondashettihalli Byalakere,KONDU SHETTYHALLI,BESIDE  ANJANEYA TEMPLE",13.126531,77.514191
"Raghavendra Dhama,RAGHAVENDRA DHAMA,BESIDE RAGHAVENDRA DHAMA TEMPLE",13.114727,77.514899
"Kanshiram Nagara,KANSHIRAM NAGARA CROSS,BESIDE A.S.B.MOTORS",13.090582,77.538857
"Rainbow Layout,RAINBOW LAYOUT,BESIDE RESIDENTIAL AREA",13.099166,77.53881
"MS Palya,MUNESHWARA LAYOUT,BESIDE OPEN AREA",13.095789,77.541367
"Lakshmipura MS Palya,LAKSHMIPURA,BESIDE ANGANAWADI KENDRA",13.086198,77.52883
"Lourdhubhai Kalyana mantapa,PREMA NAGARA,IN FRONT OF KANVA WINES",12.997502,77.523239
Yelahanka Satelite Town,13.096098,77.578805
"Dairy Circle Yalahanka New Town,YELAHANKA NEW TOWN,BESIDE DAZZLE SUPER MARKET",13.099174,77.576733
"Atturu Layout Yelahanka Road,ATTUR LAYOUT,BESIDE OPEN AREA",13.097829,77.567921
"Thirumala Daba,ATTUR LAYOUT,BESIDE OPEN AREA",13.097579,77.563017
"Betta Halli Layout,DODDA BETTAHALLI LAYOUT,BESIDE AKSHAYA HAIR STYLE",13.092401,77.559455
"Chikkabettahalli,CHIKKA BETTAHALLI,BESIDE SRI KRISHNA IYENGARS BAKERY & SWEETS",13.089398,77.556305
"Jelly Machine Yalahanka,CHOWDESHWARI NAGARA,BESIDE OPEN AREA",13.085876,77.555357
"MS Palya,MOHAMMAD SAB PALYA,BESIDE ARYA BAKERY & SWEETS",13.081677,77.548187
"Vinayaka Nagara,VINAYAKA NAGARA,BESIDE GOLDEN CHICKEN CENTER",13.082835,77.544683
"Singapura,SINGAPURA VILLAGE,BESIDE OPEN AREA",13.079619,77.538393
"Singapura Layout,SINGAPURA LAYOUT,BESIDE SHREE LAKSHMI STEEL CENTER",13.077018,77.538564
"Kuvempu Nagara 2nd Stage,KUVEMPU NAGARA 2ND STAGE,BESIDE SUGUNA CHICKEN CENTER",13.073048,77.541407
"Kuvempu Nagara 1st Stage,KUVEMPU NAGARA 1ST STAGE,BESIDE OPEN AREA",13.069675,77.541463
"Ramachandrpura,RAMACHANDRAPURA,BESIDE RANJITHA MEDICALS",13.061854,77.55116
"Manjunatha tent,RAMACHANDRAPURA,BESIDE SHREYAS ENTERPRISES",13.057654,77.551435
"Vidyaranyapura,VIDYARANYAPURA,BESIDE B.M.T.C. BUS STAND",13.083751,77.560317
"Echal Mara Vidyaranyapura,VIDYARANYAPURA,BESIDE MAYUR FOOTWEAR",13.079827,77.559318
"Vidyaranyapura Post Office,VIDYARANYAPURA,BESIDE POST OFFICE",13.076221,77.558285
"Canara Bank Vidyaranyapura,VIDYARANYAPURA,BESIDE CANARA BANK",13.072158,77.556392
"Vidhyaranyapura 1st Block,VIDYARANYAPURA,BESIDE BANK OF INDIA",13.07009,77.555391
Blue field Garden,13.06549,77.55272
Jalahalli Village,13.0453,77.54787
"Vishweshwaraiah Enclave,ABBIGERE,BESIDE RESIDENTIAL AREA",13.066961,77.532134
Jalahalli East Area 7th camp,13.07346,77.54665
"Veerasagara,VEERASAGARA,BESIDE JAI MARUTHI PROVISION STORE",13.105392,77.554353
"Doddabettahalli,DODDA BETTAHALLI,BESIDE MARAMMA TEMPLE",13.094162,77.554619
"Somashettihalli,SOMASHETTIHALLI,BESIDE LIBRARY",13.087414,77.521103
"SOMASHETTIHALLI GATE,SOMASHETTIHALLI  GATE,BESIDE OPEN AREA",13.092897,77.523661
"Muthyalaya Nagar,MUTHYALA NAGARA, NEAR MATHIKERE,BESIDE MUTHYALAMMA TEMPLE",13.041353,77.548792
"Muthyalaya Nagar Cross,MATHIKERE, CHOUDESHWARI BUS STOP,OPPOSITE OF FRIENDS DRIVING SCHOOL",13.038381,77.553521
Raghavendra Colony,13.06457,77.52735
"Shiluvepura,SILAVE MAIN ROAD,BESIDE A-ONE BUSINESS CORNER",13.114306,77.501011
"Medarahalli Railway Cross,SHETTIHALLI,BESIDE AMBEDKAR BHAVAN",13.066909,77.515885
"Shettty Halli,SHETTIHALLI,BESIDE SRI SUMUKA BAKERY",13.06487,77.517346
"AIR FORCE QUARTERS,JALAHALLI,BESIDE QUARTERS",13.058108,77.521875
Sharada Nagara,13.04581,77.5412
"HMT Auditorium,H.M.T.,NEAR H.M.T.AUDITORIUM",13.049346,77.544745
"Jalahalli Police Station,BHARAT ELECTRONICS LIMITED,OPPOSITE OF JALAHALLI POLICE STAION",13.048927,77.549885
ISRO Quarters,13.04503,77.53498
"HMT Watch Factory,H.M.T.,OPPOSITE OF H.M.T.WATCH FACTORY",13.048878,77.535709
HMT Shopping Complex,13.04973,77.53734
"HMT Post Office,H.M.T.,OPPOSITE OF WATER TANK",13.05071,77.541577
"Lotte Gollahalli,LOTTEGOLLAHALLI,BESIDE SRI GANESHA UPAHARA",13.049418,77.567618
Devi Nagara Cross,13.04454,77.56385
"Yelahanka,YELAHANKA,BESIDE WATER TANK",13.10076,77.594598
"Kogilu Cross Kannur,YELAHANKA,BESIDE OPEN AREA",13.103634,77.600977
"Maruthi Nagara Kannur Road,YELAHANKA,BESIDE SRINIVASA MEDICALS",13.104454,77.60523
"Spathagiri Layout,BESIDE OPEN AREA",13.10461,77.61034
Kogilu ,13.103595,77.616131
"Srinivasapura Cross,KOGILU,BESIDE OXFORD ENGLISH SCHOOL",13.103518,77.623319
"Ittige Factory,BELAHALLI,BESIDE OPEN AREA",13.102606,77.628712
"Bellahalli Cross,BELAHALLI,BESIDE OPEN AREA",13.101439,77.635978
"Bella Halli,BELAHALLI,BESIDE PUNCTURE SHOP",13.099268,77.642121
"Kannuru,KANNUR,BESIDE RAGHAVENDRA HOTEL",13.09321,77.654148
"Chikkagubbi Cross,BYRATHI BANDE,OPEN AREA",13.07791,77.653608
"Mylanahalli Chikka jala,OPPOSITE OF GOVERNMENT SCHOOL",13.185601,77.697105
"Chikkanahalli,OPPOSITE OF BYRAVESHWARA TEMPLE",13.183831,77.688909
"Beguru ,IN FRONT OF LAKSHMI NARASIMHA TEMPLE",13.18353,77.681122
"Muttugada Halli Chikka jala,MUTHUGADAHALLI,IN FRONT OF RESIDENTIAL AREA",13.182356,77.67306
"Shettigere Chikkajala,SHETTIGERE,OPPOSITE OF NARAYANAPPA TRADERS",13.179037,77.666711
"Dodda Jala ,DODDA JALA,IN FRONT OF BIG WATER TANK",13.177643,77.6509
"Minakunte Hosuru,DODDA JALA,OPPOSITE OF RAILWAY TRACK",13.180577,77.642109
"Chikkajala,IN FRONT OF GOVERNMENT SCHOOL",13.1726,77.633548
"Kadiganahalli Cross,IN FRONT OF RELIABLE REALTY",13.168012,77.631435
"Vidya Nagara Cross,IN FRONT OF SHIVALINGESWARA BAKERY",13.16111,77.62679
"Bettahalasuru cross,IN FRONT OF INDIAN OIL PETROL BUNK",13.156461,77.623412
"VIT Cross Devanahalli Road,OPPOSITE OF EMMVEE",13.151514,77.620273
"Hunasamarenahalli,IN FRONT OF LIFE LINE PHARMA",13.143761,77.617646
"Bharathi Nagara,IN FRONT OF AMM CAR AUTO ACCESSORIES",13.137421,77.617657
"IAF,OPPOSITE OF I.A.F.GATE",13.131263,77.615415
"Bagaluru Cross,IN FRONT OF COCONUT TREE FARM",13.121278,77.610838
"Palanahalli Gate,OPPOSITE OF ANJANEYA TEMPLE",13.116861,77.608376
"Venkatala,YELAHANKA,IN FRONT OF MARUTI SUZIKI BIMAL AUTO AGENCY",13.110825,77.604752
Kendriya Vihara Yelahanka,13.103276,77.59998
YELAHANKA,13.09844,77.59691
"Bettahalasuru,BETTA ULSOOR,OPPOSITE OF AYYAPPA TEMPLE",13.161534,77.610923
"Sonnappanahalli,BETTA ULSOOR,OPPOSITE OF ANJANEYA TEMPLE",13.156473,77.615655
"Sonnappanahalli,BETTA ULSOOR,OPPOSITE OF GOVERNMENT SCHOOL",13.156241,77.617982
"Bettahalasuru cross,BETTA ULSOOR,IN FRONT OF WATER TANK",13.156835,77.622836
"Sugatta,BESIDE ALADAMARA",13.144611,77.603446
"Vishweshwaraiah College,BESIDE V.I.T.COLLEGE",13.150048,77.608998
"VIT Cross Devanahalli Road,BESIDE OPEN AREA",13.151801,77.611764
Kuduregere,13.19257,77.60021
"Kuduragere Betta Halasuru,KUDUREGE,IN FRONT OF GOVERNMENT SCHOOL",13.185846,77.61052
"Bettahalasuru,BETTA ULSOOR,IN FRONT OF AYYAPPA TEMPLE",13.161426,77.611
"Thara Hunise,THARAHUNISE,IN FRONT OF ANJANEYA TEMPLE",13.178601,77.588072
Government School Tharahunise,13.176943,77.590218
Embassy Group,13.173844,77.595456
"Ramagere School Tharahunase,IN FRONT OF HANUMAN HOTEL",13.171519,77.598923
"Narayanapura,BESIDE RESIDENTIAL AREA",13.162648,77.601584
"Kakolu,KAKOLU GATE,BESIDE PETTY SHOP",13.184046,77.518561
"Seetakepanahalli Gate,SEETHAKEMPANAHALLI GATE,BESIDE ANJANEYA SWAMY TEMPLE",13.173643,77.525563
"Dibbur Cross,DIBBUR GATE,BESIDE PETTY SHOP",13.172669,77.530292
"Ittagalapura,ITKALPURA,BESIDE RESIDENTIAL AREA",13.170633,77.542563
Gowdahalli,13.22734,77.51986
"Haniyur,HANIYURU,BESIDE GOVT.PRIMARY SCHOOL",13.213204,77.514757
"Byrapura,BYRAPURA,BESIDE OPEN AREA",13.201805,77.522884
"Arakere,AREKERE,BESIDE RESIDENTIAL AREA",13.200222,77.538051
"Arakere Gate Byrapura,AREKERE COLONY,BESIDE OPEN AREA",13.184791,77.544209
"Vishwanathapura Byrapura,ADDE VISHWANATHAPURA,BESIDE GOVT.PRIMARY SCHOOL",13.186797,77.550989
"Rajanukunte,RAJANAKUNTE,BESIDE NAKSHA PROVISION STORE",13.172932,77.564037
"Honnenahalli,OPPOSITE OF MILK DAIRY",13.159826,77.566607
"Singanayakanahalli,OPPOSITE OF VINAYAKA TEMPLE",13.147843,77.569785
"Avalahalli Doddaballapura Road,IN FRONT OF INDIAN OIL PETROL BANK",13.135174,77.569213
"Nagenahalli Gate,IN FRONT OF HUNASEMARA",13.129955,77.571511
"CRPF,BESIDE C.R.P.F.",13.123417,77.575331
"Anantapura Gate,YELAHANKA,IN FRONT OF D.G.PLANT STAFF COLONY",13.114956,77.578996
"Puttenahalli Yelhanka,YELAHANKA,IN FRONT OF BYRAVESWARA TEMPLE",13.109761,77.580364
"Wheel And Axle Plant,YELAHANKA,IN FRONT OF RAILWAY HOSPITAL",13.106119,77.582262
"Escorts Yalahanka Road,YELAHANKA,BESIDE FEDERAL MOGUL GOETZE INDIA",13.102782,77.585695
"Budamanahalli,BUDAMANA HALLI,BESIDE GOVT.PRIMARY SCHOOL",13.190768,77.528421
"Chokkanahalli Cross,AREKERE SITE,BESIDE OPEN AREA",13.185752,77.540246
"Chokkanahalli Dibbur,CHOKKENAHALLI,BESIDE BASAVANNA TEMPLE",13.183078,77.5388
"Shanabhoganahalli Dibbur,SHANBOGANAHALLI,BESIDE RESIDENTIAL AREA",13.179072,77.531302
"Dibbur Cross,DIBBUR GATE,BESIDE OPEN AREA",13.172782,77.530184
"Aradeshanahalli,IN FRONT OF MALIGESWARA AGENCY",13.222529,77.56519
"Aradeshanahalli Gate,OPPOSITE OF ANJANEYA TEMPLE",13.216422,77.552592
"Suradenapura Yelahanka Road,OPPOSITE OF G.K. BAKERY & SWEETS",13.204481,77.559043
"Sriramanahalli Cross,OPPOSITE OF MAHALAKSHMI TEMPLE",13.194881,77.563007
"Rajanukunte,IN FRONT OF GOVT.HOSPITAL",13.171468,77.564447
Tindlu,13.234344,77.594058
"Thindlu Cross,THINDLU,IN FRONT OF ALADAMARA",13.228458,77.599913
"Jalige,IN FRONT OF GOVT. GENERAL STORE",13.226053,77.584119
"Basavanapura Jalige,IN FRONT OF GOVT. MILK DAIRY",13.225572,77.576631
"Dyavarahalli,OPPOSITE OF ALADAMARA",13.239999,77.599157
"KNarayanapura,K.NARAYANAPURA,BESIDE KAVERI BAKERY & SWEETS",13.066358,77.640632
K NarayanaPura Cross,13.06756,77.63391
SBI Bank,13.06818,77.62899
"Jn of Srirampura Road,NARAYANPURA,IN FRONT OF RAILWAY GATE",13.071831,77.618905
Railway Gate,13.070968,77.618607
"Telecom Layout,TELECOM LAYOUT,BESIDE PARK",13.067897,77.616714
Jawaharlal Nehru Research Centre,13.06796,77.61068
"Sriramapura Cross,SRIRAMPURA,IN FRONT OF M.G.M.INSTITUTE OF RURAL INDUSTRIAL DEVELOPMENT",13.066608,77.609602
Hebbala,13.04117,77.59005
"Konanakunte New Bank colony Kanakapura Road,KONANAKUNTE,OPPOSITE OF BHUVANESHWARI TRADERS",12.883129,77.569609
"Sowdamini Kalyana Mantapa,BANK COLONY,IN FRONT OF SOWDAMINI KALYANA MANTAPA",12.882623,77.566016
"Kanankunte,KONANAKUNTE,OPPOSITE OF AKSHAYA TRADERS",12.885777,77.566658
"Yelahanka,YELAHANKA,BESIDE RAJU MEDICALS",13.099568,77.597521
"Kogilu Cross Devanahalli Main Road,YELAHANKA,BESIDE OPEN AREA",13.10385,77.600112
"Venkatala,VENKATALA,BESIDE OPEN AREA",13.111471,77.604627
